study_id,series_id,phase,status,nc_n_kabsch_organs,mov_n_kabsch_organs,common_kabsch_organs,common_bone_organs,common_anchor_organs,nc_det,mov_det,det_sign_match,z_offset_mean_mm,z_offset_std_mm,xy_mean_mm,xy_max_mm,mean_centroid_3d,seg_path,flags
1.2.840.113619.2.359.3.2831208971.130.1572394495.871,1.2.840.113619.2.359.3.2831208971.130.1572394495.966.4198400,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.130.1572394495.871/1.2.840.113619.2.359.3.2831208971.130.1572394495.871_1.2.840.113619.2.359.3.2831208971.130.1572394495.966.4198400_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.130.1572394495.871,1.2.840.113619.2.359.3.2831208971.130.1572394495.966.4198401,Arterial,BAD,1.0,12.0,1.0,1.0,0.0,1.0,1.0,True,,,,,80.8,,KABSCH_FAIL_TOO_FEW_ORGANS | KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=nanmm | LARGE_CENTROID_DIST: spinal_cord=80.8mm
1.2.840.113619.2.359.3.2831208971.130.1572394495.871,1.2.840.113619.2.359.3.2831208971.130.1572394495.966.4202496,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.130.1572394495.871/1.2.840.113619.2.359.3.2831208971.130.1572394495.871_1.2.840.113619.2.359.3.2831208971.130.1572394495.966.4202496_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.130.1572394495.871,1.2.840.113619.2.359.3.2831208971.130.1572394495.966.4202497,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.130.1572394495.871/1.2.840.113619.2.359.3.2831208971.130.1572394495.871_1.2.840.113619.2.359.3.2831208971.130.1572394495.966.4202497_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.130.1572394495.871,1.2.840.113619.2.359.3.2831208971.130.1572394495.966.4206592,Venous,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.130.1572394495.871/1.2.840.113619.2.359.3.2831208971.130.1572394495.871_1.2.840.113619.2.359.3.2831208971.130.1572394495.966.4206592_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.130.1572394495.871,1.2.840.113619.2.359.3.2831208971.130.1572394495.966.4206593,Venous,BAD,1.0,1.0,1.0,1.0,0.0,1.0,1.0,True,,,,,3.8,,KABSCH_FAIL_TOO_FEW_ORGANS | KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=nanmm
1.2.840.113619.2.359.3.2831208971.130.1572394495.871,1.2.840.113619.2.359.3.2831208971.130.1572394496.182.11,Other,BAD,1.0,12.0,1.0,1.0,0.0,1.0,1.0,True,,,,,80.9,,KABSCH_FAIL_TOO_FEW_ORGANS | KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=nanmm | LARGE_CENTROID_DIST: spinal_cord=80.9mm
1.2.840.113619.2.359.3.2831208971.134.1574466852.398,1.2.840.113619.2.359.3.2831208971.134.1574466852.490.4198400,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.134.1574466852.398/1.2.840.113619.2.359.3.2831208971.134.1574466852.398_1.2.840.113619.2.359.3.2831208971.134.1574466852.490.4198400_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.134.1574466852.398,1.2.840.113619.2.359.3.2831208971.134.1574466852.490.4198401,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.134.1574466852.398/1.2.840.113619.2.359.3.2831208971.134.1574466852.398_1.2.840.113619.2.359.3.2831208971.134.1574466852.490.4198401_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.134.1574466852.398,1.2.840.113619.2.359.3.2831208971.134.1574466852.490.4202496,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.134.1574466852.398/1.2.840.113619.2.359.3.2831208971.134.1574466852.398_1.2.840.113619.2.359.3.2831208971.134.1574466852.490.4202496_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.134.1574466852.398,1.2.840.113619.2.359.3.2831208971.134.1574466852.490.4202497,Arterial,BAD,2.0,12.0,2.0,1.0,0.0,1.0,1.0,True,,,,,76.8,,KABSCH_FAIL_TOO_FEW_ORGANS | KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=nanmm | LARGE_CENTROID_DIST: aorta=82.6mm | spinal_cord=70.9mm
1.2.840.113619.2.359.3.2831208971.134.1574466852.398,1.2.840.113619.2.359.3.2831208971.134.1574466852.720,Venous,BAD,2.0,3.0,2.0,1.0,0.0,1.0,1.0,True,,,,,4.3,,KABSCH_FAIL_TOO_FEW_ORGANS | KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=nanmm
1.2.840.113619.2.359.3.2831208971.163.1572480858.906,1.2.840.113619.2.359.3.2831208971.163.1572480859.216.11,Arterial,BAD,1.0,12.0,1.0,1.0,0.0,1.0,1.0,True,,,,,71.1,,KABSCH_FAIL_TOO_FEW_ORGANS | KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=nanmm | LARGE_CENTROID_DIST: spinal_cord=71.1mm
1.2.840.113619.2.359.3.2831208971.163.1572480858.906,1.2.840.113619.2.359.3.2831208971.163.1572480859.3.4198400,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.163.1572480858.906/1.2.840.113619.2.359.3.2831208971.163.1572480858.906_1.2.840.113619.2.359.3.2831208971.163.1572480859.3.4198400_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.163.1572480858.906,1.2.840.113619.2.359.3.2831208971.163.1572480859.3.4198401,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.163.1572480858.906/1.2.840.113619.2.359.3.2831208971.163.1572480858.906_1.2.840.113619.2.359.3.2831208971.163.1572480859.3.4198401_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.163.1572480858.906,1.2.840.113619.2.359.3.2831208971.163.1572480859.3.4202496,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.163.1572480858.906/1.2.840.113619.2.359.3.2831208971.163.1572480858.906_1.2.840.113619.2.359.3.2831208971.163.1572480859.3.4202496_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.163.1572480858.906,1.2.840.113619.2.359.3.2831208971.163.1572480859.3.4202497,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.163.1572480858.906/1.2.840.113619.2.359.3.2831208971.163.1572480858.906_1.2.840.113619.2.359.3.2831208971.163.1572480859.3.4202497_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.163.1572480858.906,1.2.840.113619.2.359.3.2831208971.163.1572480859.3.4206592,Venous,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.163.1572480858.906/1.2.840.113619.2.359.3.2831208971.163.1572480858.906_1.2.840.113619.2.359.3.2831208971.163.1572480859.3.4206592_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.163.1572480858.906,1.2.840.113619.2.359.3.2831208971.163.1572480859.3.4206593,Venous,BAD,1.0,1.0,1.0,1.0,0.0,1.0,1.0,True,,,,,3.0,,KABSCH_FAIL_TOO_FEW_ORGANS | KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=nanmm
1.2.840.113619.2.359.3.2831208971.164.1590190851.643,1.2.840.113619.2.359.3.2831208971.164.1590190851.735.4198400,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.164.1590190851.643/1.2.840.113619.2.359.3.2831208971.164.1590190851.643_1.2.840.113619.2.359.3.2831208971.164.1590190851.735.4198400_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.164.1590190851.643,1.2.840.113619.2.359.3.2831208971.164.1590190851.735.4198401,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.164.1590190851.643/1.2.840.113619.2.359.3.2831208971.164.1590190851.643_1.2.840.113619.2.359.3.2831208971.164.1590190851.735.4198401_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.164.1590190851.643,1.2.840.113619.2.359.3.2831208971.164.1590190851.735.4202496,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.164.1590190851.643/1.2.840.113619.2.359.3.2831208971.164.1590190851.643_1.2.840.113619.2.359.3.2831208971.164.1590190851.735.4202496_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.164.1590190851.643,1.2.840.113619.2.359.3.2831208971.164.1590190851.735.4202497,Arterial,BAD,1.0,12.0,1.0,1.0,0.0,1.0,1.0,True,,,,,84.5,,KABSCH_FAIL_TOO_FEW_ORGANS | KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=nanmm | LARGE_CENTROID_DIST: spinal_cord=84.5mm
1.2.840.113619.2.359.3.2831208971.164.1590190851.643,1.2.840.113619.2.359.3.2831208971.164.1590190851.735.4206592,Venous,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.164.1590190851.643/1.2.840.113619.2.359.3.2831208971.164.1590190851.643_1.2.840.113619.2.359.3.2831208971.164.1590190851.735.4206592_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.164.1590190851.643,1.2.840.113619.2.359.3.2831208971.164.1590190851.735.4206593,Venous,BAD,1.0,1.0,1.0,1.0,0.0,1.0,1.0,True,,,,,5.6,,KABSCH_FAIL_TOO_FEW_ORGANS | KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=nanmm
1.2.840.113619.2.359.3.2831208971.165.1590622402.677,1.2.840.113619.2.359.3.2831208971.165.1590622402.757.4198400,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.165.1590622402.677/1.2.840.113619.2.359.3.2831208971.165.1590622402.677_1.2.840.113619.2.359.3.2831208971.165.1590622402.757.4198400_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.165.1590622402.677,1.2.840.113619.2.359.3.2831208971.165.1590622402.757.4198401,Arterial,BAD,2.0,12.0,2.0,1.0,1.0,1.0,1.0,True,-57.5,0.0,9.7,9.7,59.5,,KABSCH_FAIL_TOO_FEW_ORGANS | KABSCH_BONE_TOO_FEW | LARGE_CENTROID_DIST: liver=58.3mm | spinal_cord=60.8mm
1.2.840.113619.2.359.3.2831208971.165.1590622402.677,1.2.840.113619.2.359.3.2831208971.165.1590622402.757.4202496,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.165.1590622402.677/1.2.840.113619.2.359.3.2831208971.165.1590622402.677_1.2.840.113619.2.359.3.2831208971.165.1590622402.757.4202496_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.165.1590622402.677,1.2.840.113619.2.359.3.2831208971.165.1590622402.757.4202497,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.165.1590622402.677/1.2.840.113619.2.359.3.2831208971.165.1590622402.677_1.2.840.113619.2.359.3.2831208971.165.1590622402.757.4202497_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.165.1590622402.677,1.2.840.113619.2.359.3.2831208971.165.1590622402.757.4206592,Venous,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.165.1590622402.677/1.2.840.113619.2.359.3.2831208971.165.1590622402.677_1.2.840.113619.2.359.3.2831208971.165.1590622402.757.4206592_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.165.1590622402.677,1.2.840.113619.2.359.3.2831208971.165.1590622402.757.4206593,Venous,BAD,2.0,3.0,2.0,1.0,1.0,1.0,1.0,True,-1.7,0.0,1.0,1.0,2.2,,KABSCH_FAIL_TOO_FEW_ORGANS | KABSCH_BONE_TOO_FEW
1.2.840.113619.2.359.3.2831208971.165.1590622402.677,1.2.840.113619.2.359.3.2831208971.802.1590627326.472,Venous,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.165.1590622402.677/1.2.840.113619.2.359.3.2831208971.165.1590622402.677_1.2.840.113619.2.359.3.2831208971.802.1590627326.472_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.19.1592781847.229,1.2.840.113619.2.359.3.2831208971.19.1592781847.330.4198400,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.19.1592781847.229/1.2.840.113619.2.359.3.2831208971.19.1592781847.229_1.2.840.113619.2.359.3.2831208971.19.1592781847.330.4198400_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.19.1592781847.229,1.2.840.113619.2.359.3.2831208971.19.1592781847.330.4198401,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.19.1592781847.229/1.2.840.113619.2.359.3.2831208971.19.1592781847.229_1.2.840.113619.2.359.3.2831208971.19.1592781847.330.4198401_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.19.1592781847.229,1.2.840.113619.2.359.3.2831208971.19.1592781847.330.4202496,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.19.1592781847.229/1.2.840.113619.2.359.3.2831208971.19.1592781847.229_1.2.840.113619.2.359.3.2831208971.19.1592781847.330.4202496_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.19.1592781847.229,1.2.840.113619.2.359.3.2831208971.19.1592781847.330.4202497,Arterial,BAD,3.0,10.0,3.0,1.0,0.0,1.0,1.0,True,,,,,71.5,,KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=nanmm | LARGE_CENTROID_DIST: aorta=83.2mm | IVC=70.0mm | spinal_cord=61.1mm
1.2.840.113619.2.359.3.2831208971.19.1592781847.229,1.2.840.113619.2.359.3.2831208971.19.1592781847.330.4206592,Venous,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.19.1592781847.229/1.2.840.113619.2.359.3.2831208971.19.1592781847.229_1.2.840.113619.2.359.3.2831208971.19.1592781847.330.4206592_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.19.1592781847.229,1.2.840.113619.2.359.3.2831208971.19.1592781847.330.4206593,Venous,BAD,3.0,4.0,3.0,1.0,0.0,1.0,1.0,True,,,,,8.8,,KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=nanmm
1.2.840.113619.2.359.3.2831208971.19.1592781847.229,1.2.840.113619.2.359.3.2831208971.19.1592781847.545.11,Other,BAD,3.0,11.0,3.0,1.0,0.0,1.0,1.0,True,,,,,67.9,,KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=nanmm | LARGE_CENTROID_DIST: aorta=84.3mm | IVC=58.9mm | spinal_cord=60.4mm
1.2.840.113619.2.359.3.2831208971.207.1576792853.630,1.2.840.113619.2.359.3.2831208971.207.1576792853.721.4198400,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.207.1576792853.630/1.2.840.113619.2.359.3.2831208971.207.1576792853.630_1.2.840.113619.2.359.3.2831208971.207.1576792853.721.4198400_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.207.1576792853.630,1.2.840.113619.2.359.3.2831208971.207.1576792853.721.4198401,Arterial,BAD,1.0,12.0,1.0,1.0,0.0,1.0,1.0,True,,,,,67.9,,KABSCH_FAIL_TOO_FEW_ORGANS | KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=nanmm | LARGE_CENTROID_DIST: spinal_cord=67.9mm
1.2.840.113619.2.359.3.2831208971.207.1576792853.630,1.2.840.113619.2.359.3.2831208971.207.1576792853.721.4202496,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.207.1576792853.630/1.2.840.113619.2.359.3.2831208971.207.1576792853.630_1.2.840.113619.2.359.3.2831208971.207.1576792853.721.4202496_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.207.1576792853.630,1.2.840.113619.2.359.3.2831208971.207.1576792853.721.4202497,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.207.1576792853.630/1.2.840.113619.2.359.3.2831208971.207.1576792853.630_1.2.840.113619.2.359.3.2831208971.207.1576792853.721.4202497_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.207.1576792853.630,1.2.840.113619.2.359.3.2831208971.207.1576792853.721.4206592,Venous,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.207.1576792853.630/1.2.840.113619.2.359.3.2831208971.207.1576792853.630_1.2.840.113619.2.359.3.2831208971.207.1576792853.721.4206592_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.207.1576792853.630,1.2.840.113619.2.359.3.2831208971.207.1576792853.721.4206593,Venous,BAD,1.0,1.0,1.0,1.0,0.0,1.0,1.0,True,,,,,5.5,,KABSCH_FAIL_TOO_FEW_ORGANS | KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=nanmm
1.2.840.113619.2.359.3.2831208971.207.1576792853.630,1.2.840.113619.2.359.3.2831208971.207.1576792853.938.11,Other,BAD,1.0,12.0,1.0,1.0,0.0,1.0,1.0,True,,,,,66.8,,KABSCH_FAIL_TOO_FEW_ORGANS | KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=nanmm | LARGE_CENTROID_DIST: spinal_cord=66.8mm
1.2.840.113619.2.359.3.2831208971.225.1582503716.763,1.2.840.113619.2.359.3.2831208971.225.1582503716.857.4198400,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.225.1582503716.763/1.2.840.113619.2.359.3.2831208971.225.1582503716.763_1.2.840.113619.2.359.3.2831208971.225.1582503716.857.4198400_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.225.1582503716.763,1.2.840.113619.2.359.3.2831208971.225.1582503716.857.4198401,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.225.1582503716.763/1.2.840.113619.2.359.3.2831208971.225.1582503716.763_1.2.840.113619.2.359.3.2831208971.225.1582503716.857.4198401_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.225.1582503716.763,1.2.840.113619.2.359.3.2831208971.225.1582503716.857.4202496,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.225.1582503716.763/1.2.840.113619.2.359.3.2831208971.225.1582503716.763_1.2.840.113619.2.359.3.2831208971.225.1582503716.857.4202496_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.225.1582503716.763,1.2.840.113619.2.359.3.2831208971.225.1582503716.857.4202497,Arterial,BAD,1.0,11.0,1.0,1.0,0.0,1.0,1.0,True,,,,,69.3,,KABSCH_FAIL_TOO_FEW_ORGANS | KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=nanmm | LARGE_CENTROID_DIST: spinal_cord=69.3mm
1.2.840.113619.2.359.3.2831208971.225.1582503716.763,1.2.840.113619.2.359.3.2831208971.225.1582503716.857.4206592,Venous,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.225.1582503716.763/1.2.840.113619.2.359.3.2831208971.225.1582503716.763_1.2.840.113619.2.359.3.2831208971.225.1582503716.857.4206592_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.225.1582503716.763,1.2.840.113619.2.359.3.2831208971.225.1582503716.857.4206593,Venous,BAD,1.0,1.0,1.0,1.0,0.0,1.0,1.0,True,,,,,9.6,,KABSCH_FAIL_TOO_FEW_ORGANS | KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=nanmm
1.2.840.113619.2.359.3.2831208971.225.1582503716.763,1.2.840.113619.2.359.3.2831208971.225.1582503717.108.11,Other,BAD,1.0,10.0,1.0,1.0,0.0,1.0,1.0,True,,,,,68.6,,KABSCH_FAIL_TOO_FEW_ORGANS | KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=nanmm | LARGE_CENTROID_DIST: spinal_cord=68.6mm
1.2.840.113619.2.359.3.2831208971.234.1583108506.652,1.2.840.113619.2.359.3.2831208971.234.1583108506.746.4198400,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.234.1583108506.652/1.2.840.113619.2.359.3.2831208971.234.1583108506.652_1.2.840.113619.2.359.3.2831208971.234.1583108506.746.4198400_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.234.1583108506.652,1.2.840.113619.2.359.3.2831208971.234.1583108506.746.4198401,Arterial,BAD,3.0,11.0,2.0,1.0,0.0,1.0,1.0,True,,,,,86.5,,KABSCH_FAIL_TOO_FEW_ORGANS | KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=nanmm | LARGE_CENTROID_DIST: IVC=100.1mm | spinal_cord=72.8mm
1.2.840.113619.2.359.3.2831208971.234.1583108506.652,1.2.840.113619.2.359.3.2831208971.234.1583108506.746.4202496,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.234.1583108506.652/1.2.840.113619.2.359.3.2831208971.234.1583108506.652_1.2.840.113619.2.359.3.2831208971.234.1583108506.746.4202496_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.234.1583108506.652,1.2.840.113619.2.359.3.2831208971.234.1583108506.746.4202497,Other,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.234.1583108506.652/1.2.840.113619.2.359.3.2831208971.234.1583108506.652_1.2.840.113619.2.359.3.2831208971.234.1583108506.746.4202497_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.234.1583108506.652,1.2.840.113619.2.359.3.2831208971.234.1583108506.746.4206592,Venous,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.234.1583108506.652/1.2.840.113619.2.359.3.2831208971.234.1583108506.652_1.2.840.113619.2.359.3.2831208971.234.1583108506.746.4206592_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.234.1583108506.652,1.2.840.113619.2.359.3.2831208971.234.1583108506.746.4206593,Venous,BAD,3.0,2.0,2.0,1.0,0.0,1.0,1.0,True,,,,,1.0,,KABSCH_FAIL_TOO_FEW_ORGANS | KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=nanmm
1.2.840.113619.2.359.3.2831208971.234.1583108506.652,1.2.840.113619.2.359.3.2831208971.234.1583108506.967,Other,BAD,3.0,11.0,2.0,1.0,0.0,1.0,1.0,True,,,,,86.2,,KABSCH_FAIL_TOO_FEW_ORGANS | KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=nanmm | LARGE_CENTROID_DIST: IVC=99.8mm | spinal_cord=72.6mm
1.2.840.113619.2.359.3.2831208971.234.1583108506.652,1.2.840.113619.2.359.3.2831208971.234.1583108506.967.11,Other,BAD,3.0,11.0,2.0,1.0,0.0,1.0,1.0,True,,,,,86.2,,KABSCH_FAIL_TOO_FEW_ORGANS | KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=nanmm | LARGE_CENTROID_DIST: IVC=99.8mm | spinal_cord=72.6mm
1.2.840.113619.2.359.3.2831208971.265.1578356510.134,1.2.840.113619.2.359.3.2831208971.265.1578356510.228.4198400,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.265.1578356510.134/1.2.840.113619.2.359.3.2831208971.265.1578356510.134_1.2.840.113619.2.359.3.2831208971.265.1578356510.228.4198400_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.265.1578356510.134,1.2.840.113619.2.359.3.2831208971.265.1578356510.228.4198401,Arterial,BAD,1.0,12.0,1.0,1.0,0.0,1.0,1.0,True,,,,,61.6,,KABSCH_FAIL_TOO_FEW_ORGANS | KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=nanmm | LARGE_CENTROID_DIST: spinal_cord=61.6mm
1.2.840.113619.2.359.3.2831208971.265.1578356510.134,1.2.840.113619.2.359.3.2831208971.265.1578356510.228.4202496,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.265.1578356510.134/1.2.840.113619.2.359.3.2831208971.265.1578356510.134_1.2.840.113619.2.359.3.2831208971.265.1578356510.228.4202496_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.265.1578356510.134,1.2.840.113619.2.359.3.2831208971.265.1578356510.228.4202497,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.265.1578356510.134/1.2.840.113619.2.359.3.2831208971.265.1578356510.134_1.2.840.113619.2.359.3.2831208971.265.1578356510.228.4202497_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.265.1578356510.134,1.2.840.113619.2.359.3.2831208971.265.1578356510.228.4206592,Venous,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.265.1578356510.134/1.2.840.113619.2.359.3.2831208971.265.1578356510.134_1.2.840.113619.2.359.3.2831208971.265.1578356510.228.4206592_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.265.1578356510.134,1.2.840.113619.2.359.3.2831208971.265.1578356510.228.4206593,Venous,BAD,1.0,1.0,1.0,1.0,0.0,1.0,1.0,True,,,,,6.8,,KABSCH_FAIL_TOO_FEW_ORGANS | KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=nanmm
